X,Y,Z
124170,120960,1277
124200,120960,1290
124230,120960,1300
124260,120960,1300
124290,120960,1296
124320,120960,1303
124350,120960,1324
124380,120960,1339
124410,120960,1354
124440,120960,1368
124470,120960,1387
120000,120990,381
120030,120990,373
120060,120990,369
120090,120990,367
120120,120990,365
120150,120990,362
120180,120990,361
120210,120990,360
120240,120990,358
120270,120990,356
120300,120990,359
120330,120990,359
120360,120990,358
120390,120990,352
120420,120990,350
120450,120990,340
120480,120990,336
120510,120990,337
120540,120990,339
120570,120990,347
120600,120990,349
120630,120990,341
120660,120990,339
120690,120990,338
120720,120990,338
120750,120990,341
120780,120990,345
120810,120990,347
120840,120990,350
120870,120990,353
120900,120990,351
120930,120990,343
120960,120990,339
120990,120990,337
121020,120990,337
121050,120990,337
121080,120990,337
121110,120990,337
121140,120990,348
121170,120990,357
121200,120990,363
121230,120990,380
121260,120990,393
121290,120990,409
121320,120990,413
121350,120990,417
121380,120990,421
121410,120990,426
121440,120990,429
121470,120990,432
121500,120990,439
121530,120990,447
121560,120990,453
121590,120990,460
121620,120990,465
121650,120990,474
121680,120990,485
121710,120990,504
121740,120990,521
121770,120990,531
121800,120990,536
121830,120990,547
121860,120990,561
121890,120990,570
121920,120990,576
121950,120990,580
121980,120990,585
122010,120990,584
122040,120990,580
122070,120990,580
122100,120990,583
122130,120990,596
122160,120990,617
122190,120990,630
122220,120990,637
122250,120990,622
122280,120990,591
122310,120990,569
122340,120990,591
122370,120990,612
122400,120990,629
122430,120990,640
122460,120990,656
122490,120990,663
122520,120990,671
122550,120990,682
122580,120990,694
122610,120990,714
122640,120990,733
122670,120990,752
122700,120990,768
122730,120990,791
122760,120990,812
122790,120990,837
122820,120990,856
122850,120990,868
122880,120990,881
122910,120990,892
122940,120990,900
122970,120990,910
123000,120990,911
123030,120990,930
123060,120990,959
123090,120990,994
123120,120990,1032
123150,120990,1070
123180,120990,1126
123210,120990,1161
123240,120990,1190
123270,120990,1223
123300,120990,1254
123330,120990,1280
123360,120990,1304
123390,120990,1325
123420,120990,1335
123450,120990,1352
123480,120990,1450
123510,120990,1431
123540,120990,1425
123570,120990,1391
123600,120990,1383
123630,120990,1375
123660,120990,1388
123690,120990,1383
123720,120990,1385
123750,120990,1371
123780,120990,1347
123810,120990,1329
123840,120990,1314
123870,120990,1305
123900,120990,1292
123930,120990,1285
123960,120990,1274
123990,120990,1259
124020,120990,1249
124050,120990,1236
124080,120990,1234
124110,120990,1241
124140,120990,1247
124170,120990,1257
124200,120990,1263
124230,120990,1268
124260,120990,1275
124290,120990,1284
124320,120990,1304
124350,120990,1327
124380,120990,1341
124410,120990,1349
124440,120990,1358
124470,120990,1367
120000,121020,366
120030,121020,365
120060,121020,364
120090,121020,365
120120,121020,363
120150,121020,361
120180,121020,357
120210,121020,354
120240,121020,353
120270,121020,348
120300,121020,349
120330,121020,347
120360,121020,345
120390,121020,342
120420,121020,343
120450,121020,342
120480,121020,336
120510,121020,337
120540,121020,338
120570,121020,342
120600,121020,342
120630,121020,337
120660,121020,335
120690,121020,333
120720,121020,335
120750,121020,338
120780,121020,340
120810,121020,343
120840,121020,346
120870,121020,345
120900,121020,342
120930,121020,339
120960,121020,337
120990,121020,336
121020,121020,336
121050,121020,337
121080,121020,340
121110,121020,355
121140,121020,371
121170,121020,371
121200,121020,383
121230,121020,401
121260,121020,411
121290,121020,418
121320,121020,422
121350,121020,429
121380,121020,436
121410,121020,438
121440,121020,439
121470,121020,445
121500,121020,458
121530,121020,465
121560,121020,469
121590,121020,478
121620,121020,494
121650,121020,506
121680,121020,509
121710,121020,520
121740,121020,527
121770,121020,533
121800,121020,539
121830,121020,558
121860,121020,578
121890,121020,594
121920,121020,602
121950,121020,609
121980,121020,612
122010,121020,606
122040,121020,595
122070,121020,589
122100,121020,592
122130,121020,601
122160,121020,626
122190,121020,644
122220,121020,652
122250,121020,650
122280,121020,621
122310,121020,571
122340,121020,575
122370,121020,589
122400,121020,605
122430,121020,617
122460,121020,628
122490,121020,652
122520,121020,671
122550,121020,687
122580,121020,702
122610,121020,719
122640,121020,736
122670,121020,754
122700,121020,774
122730,121020,793
122760,121020,814
122790,121020,839
122820,121020,855
122850,121020,874
122880,121020,883
122910,121020,897
122940,121020,906
122970,121020,914
123000,121020,919
123030,121020,932
123060,121020,959
123090,121020,987
123120,121020,1022
123150,121020,1084
123180,121020,1145
123210,121020,1180
123240,121020,1203
123270,121020,1219
123300,121020,1217
123330,121020,1233
123360,121020,1260
123390,121020,1278
123420,121020,1288
123450,121020,1310
123480,121020,1330
123510,121020,1386
123540,121020,1346
123570,121020,1344
123600,121020,1342
123630,121020,1340
123660,121020,1339
123690,121020,1326
123720,121020,1340
123750,121020,1349
123780,121020,1335
123810,121020,1320
123840,121020,1302
123870,121020,1292
123900,121020,1281
123930,121020,1279
123960,121020,1268
123990,121020,1253
124020,121020,1242
124050,121020,1227
124080,121020,1220
124110,121020,1219
124140,121020,1220
124170,121020,1221
124200,121020,1232
124230,121020,1244
124260,121020,1264
124290,121020,1284
124320,121020,1302
124350,121020,1312
124380,121020,1321
124410,121020,1328
124440,121020,1331
124470,121020,1333
120000,121050,369
120030,121050,363
120060,121050,357
120090,121050,358
120120,121050,361
120150,121050,358
120180,121050,355
120210,121050,352
120240,121050,354
120270,121050,353
120300,121050,350
120330,121050,350
120360,121050,342
120390,121050,344
120420,121050,342
120450,121050,339
120480,121050,336
120510,121050,335
120540,121050,336
120570,121050,339
120600,121050,333
120630,121050,333
120660,121050,335
120690,121050,335
120720,121050,336
120750,121050,336
120780,121050,336
120810,121050,338
120840,121050,342
120870,121050,342
120900,121050,339
120930,121050,335
120960,121050,337
120990,121050,341
121020,121050,348
121050,121050,349
121080,121050,351
121110,121050,362
121140,121050,367
121170,121050,374
121200,121050,386
121230,121050,402
121260,121050,415
121290,121050,424
121320,121050,432
121350,121050,436
121380,121050,443
121410,121050,443
121440,121050,446
121470,121050,458
121500,121050,462
121530,121050,473
121560,121050,492
121590,121050,502
121620,121050,510
121650,121050,515
121680,121050,517
121710,121050,516
121740,121050,522
121770,121050,534
121800,121050,542
121830,121050,561
121860,121050,584
121890,121050,600
121920,121050,609
121950,121050,611
121980,121050,614
122010,121050,616
122040,121050,615
122070,121050,610
122100,121050,606
122130,121050,614
122160,121050,631
122190,121050,647
122220,121050,660
122250,121050,668
122280,121050,656
122310,121050,608
122340,121050,581
122370,121050,568
122400,121050,577
122430,121050,595
122460,121050,615
122490,121050,642
122520,121050,668
122550,121050,687
122580,121050,701
122610,121050,718
122640,121050,734
122670,121050,756
122700,121050,775
122730,121050,795
122760,121050,816
122790,121050,840
122820,121050,858
122850,121050,875
122880,121050,881
122910,121050,895
122940,121050,909
122970,121050,927
123000,121050,933
123030,121050,941
123060,121050,960
123090,121050,985
123120,121050,1033
123150,121050,1100
123180,121050,1145
123210,121050,1166
123240,121050,1177
123270,121050,1174
123300,121050,1177
123330,121050,1176
123360,121050,1185
123390,121050,1213
123420,121050,1236
123450,121050,1252
123480,121050,1268
123510,121050,1304
123540,121050,1223
123570,121050,1166
123600,121050,1288
123630,121050,1291
123660,121050,1294
123690,121050,1263
123720,121050,1292
123750,121050,1317
123780,121050,1318
123810,121050,1304
123840,121050,1292
123870,121050,1283
123900,121050,1274
123930,121050,1264
123960,121050,1254
123990,121050,1241
124020,121050,1231
124050,121050,1216
124080,121050,1207
124110,121050,1197
124140,121050,1192
124170,121050,1199
124200,121050,1213
124230,121050,1230
124260,121050,1245
124290,121050,1260
124320,121050,1273
124350,121050,1281
124380,121050,1290
124410,121050,1293
124440,121050,1298
124470,121050,1301
120000,121080,369
120030,121080,368
120060,121080,362
120090,121080,360
120120,121080,357
120150,121080,356
120180,121080,353
120210,121080,350
120240,121080,353
120270,121080,349
120300,121080,344
120330,121080,340
120360,121080,337
120390,121080,338
120420,121080,336
120450,121080,336
120480,121080,338
120510,121080,338
120540,121080,337
120570,121080,335
120600,121080,333
120630,121080,334
120660,121080,334
120690,121080,335
120720,121080,338
120750,121080,339
120780,121080,342
120810,121080,347
120840,121080,349
120870,121080,351
120900,121080,349
120930,121080,352
120960,121080,351
120990,121080,351
121020,121080,354
121050,121080,355
121080,121080,357
121110,121080,361
121140,121080,365
121170,121080,373
121200,121080,388
121230,121080,400
121260,121080,416
121290,121080,432
121320,121080,438
121350,121080,439
121380,121080,442
121410,121080,441
121440,121080,445
121470,121080,458
121500,121080,463
121530,121080,487
121560,121080,501
121590,121080,509
121620,121080,510
121650,121080,511
121680,121080,520
121710,121080,525
121740,121080,530
121770,121080,535
121800,121080,539
121830,121080,552
121860,121080,572
121890,121080,587
121920,121080,599
121950,121080,605
121980,121080,611
122010,121080,621
122040,121080,627
122070,121080,630
122100,121080,632
122130,121080,634
122160,121080,640
122190,121080,648
122220,121080,664
122250,121080,678
122280,121080,682
122310,121080,663
122340,121080,616
122370,121080,584
122400,121080,577
122430,121080,579
122460,121080,592
122490,121080,627
122520,121080,657
122550,121080,676
122580,121080,696
122610,121080,707
122640,121080,726
122670,121080,749
122700,121080,767
122730,121080,788
122760,121080,813
122790,121080,837
122820,121080,857
122850,121080,875
122880,121080,887
122910,121080,901
122940,121080,916
122970,121080,927
123000,121080,930
123030,121080,936
123060,121080,958
123090,121080,995
123120,121080,1049
123150,121080,1089
123180,121080,1121
123210,121080,1118
123240,121080,1114
123270,121080,1101
123300,121080,1116
123330,121080,1137
123360,121080,1153
123390,121080,1162
123420,121080,1176
123450,121080,1188
123480,121080,1201
123510,121080,1273
123540,121080,1143
123570,121080,1170
123600,121080,1208
123630,121080,1237
123660,121080,1244
123690,121080,1220
123720,121080,1248
123750,121080,1279
123780,121080,1300
123810,121080,1291
123840,121080,1278
123870,121080,1271
123900,121080,1262
123930,121080,1251
123960,121080,1240
123990,121080,1227
124020,121080,1214
124050,121080,1202
124080,121080,1192
124110,121080,1177
124140,121080,1170
124170,121080,1179
124200,121080,1187
124230,121080,1199
124260,121080,1210
124290,121080,1224
124320,121080,1239
124350,121080,1251
124380,121080,1264
124410,121080,1275
124440,121080,1281
124470,121080,1288
120000,121110,368
120030,121110,368
120060,121110,368
120090,121110,363
120120,121110,354
120150,121110,351
120180,121110,352
120210,121110,350
120240,121110,348
120270,121110,343
120300,121110,336
120330,121110,333
120360,121110,333
120390,121110,333
120420,121110,334
120450,121110,338
120480,121110,337
120510,121110,336
120540,121110,332
120570,121110,331
120600,121110,334
120630,121110,336
120660,121110,341
120690,121110,345
120720,121110,345
120750,121110,342
120780,121110,344
120810,121110,348
120840,121110,349
120870,121110,348
120900,121110,352
120930,121110,357
120960,121110,359
120990,121110,357
121020,121110,357
121050,121110,357
